index,department,organization,notice,company,part,apply_start,apply_end,object,overview,tag,filename,budget,deadline
159,서울특별시,서울경제진흥원,[서울] 2023년 기업 온택트 채용관 참여기업 모집 공고,중소기업,인력,2023-03-13,2023-03-30,국내일반인력,"서울 중소기업의 인력 채용 비용 절감 및 인재 매칭률 제고에 기여하고자 취업 플랫폼 '사람인' 연계 서울기업 온택트 채용관 운영을 통해 채용기업 상세페이지 제작, 채용 광고, 인재검색 서비스 등을 제공해 드리는 사업입니다.☞ 서울 소재 금년도 신규 채용 계획이 있는 중소기업☞ AI 채용 솔루션 'MUST' 제공, 채용 우수기업 추가 인센티브 등 지원","인력,내수,서울,서울산업진흥원,서울특별시,채용,사람인,온택트,인재검색,2023",[서울기업_온택트_채용관]_모집공고문_최종.hwp,"컨설팅, 인력 등 지원",모집종료
160,부산광역시,부산테크노파크,[부산] 2023년 지역 혁신프로젝트 B-씨푸드 산업 고도화를 위한 맞춤형 사업화 지원기업 모집 공고,중소기업,인력,2023-03-20,2023-03-27,고용유지,"수산식품산업을 양질의 일자리를 창출하는 지역특화 제조산업으로 육성하고자 디지털경제에 대응하는 맞춤형 수산가공식품을 개발하고 판로개척 맞춤형 컨설팅을 지원해 드리는 사업입니다.☞ 부산지역 미 취업자를 고용하고자 하는 부산 소재의 수산식품산업 관련 중소기업 ☞ 고용 1인당 6,500천원 한도 내 사업화 비용 지원","인력,경영,부산,중소기업,일자리,컨설팅,부산광역시,사업화,부산테크노파크,비용,2023,제조산업,수산식품기업,디지털경제",붙임1. 공고문_B-씨푸드 산업 고도화를 위한 맞춤형 사업화 지원.hwp,"1인당 6,500천원",모집종료
161,경상북도,구미전자정보기술원,[경북] 구미시 미래전략사업 대응 청년일자리 지원사업 추가모집 2차 공고,중소기업,인력,2023-03-14,2023-03-31,국내일반인력,구미시 청년 기술 인재를 채용한 구미 지역 미래전략사업 분야의 중소ㆍ중견 기술 제조 기업을 대상으로 인건비를 지원해 드리는 사업입니다.☞ 연구기술 인재를 채용한 구미 지역의 미래전략산업 분야의 중소ㆍ중견 제조 기업☞ 청년인재 인건비 160만원 지원,"인력,경북,중소기업,제조업,경상북도,구미시,인건비,중견,구미전자정보기술원,청년일자리,2023,신규채용자,미래전략사업,연구기술인재",[공고] 구미시 미래전략사업 대응 청년일자리 지원사업 추가모집2차 공고(최종).pdf,160만원,모집종료
162,중소벤처기업부,중소기업중앙회,2023년 2차 중소기업협동조합 전문인력 지원사업 참여조합 모집 공고,벤처기업,인력,2023-03-13,2023-03-22,국내전문인력,"중소기업협동조합의 공동사업 활성화 및 경쟁력 제고에 기여하고자 협동조합이 신규로 채용한 공동사업 전문인력의 인건비를 지원해 드리는 사업입니다. ☞ 연합회, 전국조합, 지방조합, 사업조합 등의 중소기업협동조합☞ 신규 근로자 인건비 70% 이내 지원","인력,경영,서울,부산,대구,인천,광주,대전,울산,세종,경기,강원,충북,충남,전북,전남,경북,경남,제주,중소벤처기업부,중소기업협동조합,인건비,중소기업중앙회,전문인력,연합회,신규채용,2023,전국조합,지방조합,사업조합",[붙임1] 협동조합 전문인력 지원사업 공고문(2차).hwp,지원금,모집종료
163,전라북도,전주시중소기업인연합회,[전북] 전주시 2023년 미래유망기업 청년일자리 지원사업 사업장 모집 공고(지역주도형 청년일자리),중소기업,인력,2023-03-13,2023-03-22,국내일반인력,"전주시 청년들의 지속가능한 경제활동과 지역공동체 발전, 지역사회문제 해결에 기여하기 위해 전주시 관내 미래유망중소기업을 대상으로 인건비, 직무교육 등을 지원해 드리는 사업입니다.☞ 전주시 미래유망중소기업☞ 1인당 연 2,400만원 수준의 인건비, 연 300만원 수준의 직무교육 등 지원","인력,전북,중소기업,전라북도,일자리,청년,인건비,전주시,2023,직무교육,미래유망,전주시중소기업인연합회",2023년 미래유망기업 청년일자리 사업장 모집공고.hwp,"1인당 2,400만원",모집종료
164,대구광역시,대구디지털혁신진흥원,[대구] 2023년 K-디지털 트레이닝 협약기업 모집 공고(K-디지털 플랫폼 사업),중소기업,인력,2023-03-13,2023-03-21,국내전문인력,지역 산업의 맞춤형 디지털 전문인력 양성체계 마련을 통한 고용의 질적 개선을 도모하고자 기업 맞춤형 인력양성 훈련 프로그램 운영 및 재정을 지원해 드리는 사업입니다.☞ 대구광역시 소재 사업장으로 SW개발자 채용수요가 있는 기업 ☞ 기업 맞춤형 인력양성 훈련 프로그램 운영 및 재정 지원,"인력,대구,대구광역시,IT,SW,전문인력,디지털,채용,개발자,2023,대구디지털혁신진흥원",붙임1.+2023년+협약기업+모집+공고문.pdf,"컨설팅, 인력 등 지원",모집종료
165,고용노동부,벤처기업협회,2023년 고용노동부 선정 강소기업 신청접수 공고,벤처기업,인력,2023-03-15,2023-03-28,국내일반인력,"청년에 대한 우수 중소ㆍ중견기업 정보 제공 및 중소ㆍ중견기업 인식개선에 기여하고자 청년들이 선호할 만한 근로조건을 갖춘 기업을 '강소기업'으로 선정하여 채용, 기업홍보, 세무조사 우대 혜택 등을 지원해 드리는 사업입니다.☞ 고용보험법상 우선지원대상기업으로 청년들이 선호할 만한 근로조건을 갖추고 있어 추천할 만한 기업☞ 채용지원, 기업홍보, 재정금융ㆍ선정선발ㆍ세무조사 우대 등 혜택 지원","인력,내수,서울,부산,대구,인천,광주,대전,울산,세종,경기,강원,충북,충남,전북,전남,경북,경남,제주,중소기업,강소기업,일자리,고용노동부,중견,벤처기업협회,채용,2023,고용창출장려금,우선지원대상기업,기업정보",2023년도 고용노동부 선정 강소기업 신청접수 공고.hwp,"컨설팅, 인력 등 지원",모집종료
166,대구광역시,대구상공회의소,[대구] 달성군 2023년 중소기업 일가정 양립 환경조성 지원사업 공고,중소기업,인력,2023-03-10,2023-04-10,고용유지,달성군 중소기업을 대상으로 근로자의 사기진작에 도움을 주고자 일과 가정의 삶이 조화되는 워라밸 문화와 가족 친화적 직장 환경 조성을 지원해 드리는 사업입니다.☞ 대구광역시 달성군 소재 중소기업☞ 기업당 최대 4백만원 지원,"인력,경영,대구,중소기업,대구광역시,대구상공회의소,달성군,워라밸,가족친화,임직원,2023,사내행사",[붙임]_신청안내_공문.hwp,4백만원,모집종료
167,고용노동부,직접수행,2023년 1분기 (최초)고령자 고용지원금 접수 공고,중소기업,인력,2023-04-01,2023-04-30,고용유지,고령자의 고용촉진 및 고용안정을 위해 근로자를 새로 고용 또는 고용유지하여 60세 이상인 근로자의 수가 증가한 사업주에게 고령자 고용지원금을 지원해 드리는 사업입니다.☞ 60세 이상인 근로자의 수가 증가한 우선지원대상기업 또는 중견기업☞ 월 평균 지원 대상 근로자 수 증가 1명당 분기 30만원을 최대 2년간(8분기) 지원,"인력,서울,부산,대구,인천,광주,대전,울산,세종,경기,강원,충북,충남,전북,전남,경북,경남,제주,직접수행,고용노동부,중견,고용촉진,근로자,2023,고용지원금,고령자,우선지원대상기업",23년 1분기 (최초) 고령자 고용지원금 신청서 접수 공고.hwp,1인당 월 30만원,모집종료
168,서울특별시,직접수행,[서울] 2023년 미래 청년 일자리 사업(온라인콘텐츠ㆍ소셜벤처ㆍ제로웨이스트 분야) 참여기업(사업장) 모집 공고,벤처기업,인력,2023-03-20,2023-03-31,국내일반인력,"서울시 청년층의 일경험 및 직무역량 향상과 기업의 청년 인재 매칭을 위해 소셜벤처, 제로웨이스트 분야 기업을 대상으로 일자리 참여자 매칭 및 월임금 등을 지원해 드리는 사업입니다.☞ 서울 소재 온라인콘텐츠, 제로웨이스트, 소셜벤처 분야 기업☞ 각 분야 일자리 참여자 매칭(단체별 2~5명 이내) 및 월임금, 직무역량 강화교육 등 지원","인력,서울,교육,소셜벤처,직접수행,서울특별시,한국사회적기업진흥원,사회적가치지표,임금,2023,온라인콘텐츠,제로웨이스트,미래청년일자리,기후환경",2023년 미래 청년 일자리 사업 참여기업(사업장) 모집 공고문.pdf,"컨설팅, 인력 등 지원 /5명 이내",모집종료
169,산업통상자원부,한국디자인진흥원,2023년 1차 청년연계 K디자인 파워업 수요기업 및 청년 디자이너 모집 공고,중소기업,인력,2023-03-24,2023-04-14,국내일반인력,국내 디자인 분야 기업을 대상으로 중소ㆍ중견기업의 우수 인력 확보와 디자인 분야 미취업 청년에게 경력 형성의 기회를 제공하고자 청년 디자이너를 고용시 인건비를 지원해 드리는 사업입니다.☞ 청년 디자이너 활용을 희망하는 디자인 전문기업☞ 기업별 최대 3명의 인턴 디자이너 인건비(최대 6개월) 지원,"인력,서울,부산,대구,인천,광주,대전,울산,세종,경기,강원,충북,충남,전북,전남,경북,경남,제주,중소기업,산업통상자원부,청년,디자인,인건비,중견,한국디자인진흥원,디자인전문기업,인턴십,2023,청년디자이너",2023년 청년연계 K디자인 파워업 모집공고문_한국디자인진흥원.pdf,지원금 /최대 3명,모집종료
170,경기도,아주대학교,[경기] 근로자 혈관건강 프로그램 참여 사업장 모집 공고,중소기업,인력,2023-03-06,2023-03-24,교육/훈련/연수,"경기도 소재 사업장의 근로자 심뇌혈관질환 예방ㆍ관리를 위해 교육상담 자료 제공, 프로그램 운영 및 인센티브, 환경조성 등을 지원해 드리는 사업입니다.☞ 경기도 소재 사업장 및 보건관리전문기관 ☞ 근로자 교육상담자료 제공, 혈관건강 프로그램 운영사이드 제공 및 교육 등 지원","인력,경기,상담,교육,경기도,사업장,인센티브,관리,근로자,2023,예방,아주대학교,심뇌혈관질환",경기도 근로자 혈관건강 프로그램 참여사업장 모집 안내.pdf,"컨설팅, 인력 등 지원",모집종료
171,대구광역시,대구디지털혁신진흥원,[대구] 2023년 지역 SW기업 SW마스터 과정(문제해결형) 프로그램 참여기업 모집 공고(지역산업 SW인재양성 기반 조성사업),중소기업,인력,2023-03-16,2023-03-20,고용유지,"대구 지역의 우수 인재-기업 간 취업연계를 통한 지역 정착률 제고를 위하여 산학협력 프로젝트, 단기 인턴십, 장기 인턴십 프로그램을 지원해 드리는 사업입니다.☞ 대구광역시 본사 및 사업장을 둔 IT/SW 관련 제품 및 서비스 보유 설립 7년 이상 중소기업☞ 지원규모 최대 60백만원 지원","인력,대구,중소기업,대구광역시,IT,SW,인턴십,취업연계,현장실습,2023,대구디지털혁신진흥원,산학협력프로젝트,SW마스터",붙임1.+지역+SW기업+SW마스터+과정(문제해결형)+프로그램+참여기업+모집+공고문.hwp,60백만원,모집종료
172,산업통상자원부,한국디자인진흥원,2023년 1차 해외인턴지원사업 수요기업 모집 공고,중소기업,인력,2023-03-14,2023-04-14,국내일반인력,"해외 진출에 대한 의지를 가지고 글로벌 디자인 인재로 성장하고자하는 청년 디자인 인재들에게 인턴십 기회를 제공하는 해외 디자인 전문회사 및 디자인 활용기업 등을 대상으로 현지 체재비, 원격 근무공간 등을 지원해 드리는 사업입니다.☞ 해외 소재의 디자인 전문기업, 디자인 활용기업 또는 스타트업☞ 온라인ㆍ현지파견 인턴십 체재비, 교육 및 멘토링 등 지원","인력,서울,부산,대구,인천,광주,대전,울산,세종,경기,강원,충북,충남,전북,전남,경북,경남,제주,스타트업,산업통상자원부,인건비,한국디자인진흥원,디자인전문기업,디자인활용기업,해외인턴,원격근무,2023",2023년 해외인턴지원사업 수요기업 모집.png,"컨설팅, 인력 등 지원",모집종료
173,인천광역시,인천테크노파크,[인천] 2023년 중소기업 근로자 기숙사 임차료 지원사업 참여기업 모집 공고,중소기업,인력,2023-03-13,2023-03-31,작업환경개선,"인천 관내 중소기업의 근로환경을 개선하여, 장기근속ㆍ고용창출 여건 및 좋은 일자리 기반을 만들고자 기업이 운영 중인 임대 기숙사의 임차료(월세)를 지원해 드리는 사업입니다.☞ 임차 기숙사를 운영하는 인천시 소재 중소기업 (제조업, 지식서비스산업)☞ 기업 당 최대 5명까지 지원","인력,인천,중소기업,제조업,인천광역시,인천테크노파크,기숙사,지식서비스산업,임차료,2023",(공고문)2023년_중소기업_근로자_기숙사_임차료_지원사업.hwp,"컨설팅, 인력 등 지원 /최대 5명",모집종료
